repn	predictor.dsgtailp	predictor.mdctailp	predictor.MDCscore	predictor.U1	predictor.U2	model.id
AJB/007/029/shallow_	0.82230107636548	1.38166955652219	4	0	1	ILS
AJB/007/029/shallow_	1.14073278313596	0.543474258836056	6	0	0	ILS
AJB/007/029/shallow_	-2.36201599133934	-1.97111163422234	6	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	10	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	6.96963820776308	21942857.1428581	4.5	4.5	HGT
AJB/007/029/shallow_	-0.132994043945967	1.66106798908423	7.11111111111111	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	1	0	0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.6917132016603	3	-1	-1	HGT
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	1.66666666666667	-1	-0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.97111163422234	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	2.78745644599321	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	2.21986485420832	1.33333333333333	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	1.94046642164628	5.33333333333333	0	0	ILS
AJB/007/029/shallow_	1.77759619667693	3.3374585844565	28.5714285714298	0	0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.13291633653621	3	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	3	-0.5	1.5	ILS
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	12	0.5	1	ILS
AJB/007/029/shallow_	1.14073278313596	0.543474258836056	2	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	1.38166955652219	40	-1	-1	HGT
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	1	0	1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	3.17460317460331	0.5	1.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.6917132016603	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	6	-0.5	0	ILS
AJB/007/029/shallow_	1.77759619667693	2.21986485420832	2	0.5	0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1.46341463414637	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.853517903974165	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	16	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	1.66106798908423	5	0.5	0.5	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	46.829268292684	1.5	2	HGT
AJB/007/029/shallow_	1.45916448990645	2.49926328677037	6	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	3	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1	-0.5	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	6	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	8.78048780487824	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	2	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	9	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-0.853517903974165	8	-1	-1	HGT
AJB/007/029/shallow_	1.14073278313596	3.89625544958059	51428.5714285737	3.5	4	HGT
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	16	0	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	1.5	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1.90476190476199	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	17.5609756097565	0.5	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	4	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.94046642164628	12	0.5	1.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	4	-1	0	ILS
AJB/007/029/shallow_	1.45916448990645	2.21986485420832	8.78048780487824	2	2.5	ILS
AJB/007/029/shallow_	-1.4067208710279	1.38166955652219	25	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-2.99887940488031	-2.80930693190848	1	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	3.05806015189446	50	1	1	ILS
AJB/007/029/shallow_	0.503869369594998	0.264075826274012	3	0.5	1	ILS
AJB/007/029/shallow_	1.77759619667693	1.94046642164628	24	-1	-0.5	ILS
AJB/007/029/shallow_	2.41445961021789	4.45505231470468	220	3	3.5	HGT
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	8	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	2.66666666666667	-1	-1	ILS
AJB/007/029/shallow_	-2.04358428456886	-1.97111163422234	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	8748	1.5	1.5	HGT
AJB/007/029/shallow_	0.503869369594998	2.21986485420832	672	0.5	0.5	HGT
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	9	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.543474258836056	432	0	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.294721038850077	3.33333333333333	-0.5	0	ILS
AJB/007/029/shallow_	2.41445961021789	3.61685701701854	16	0	1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.822872691398101	1.33333333333333	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	1	0.5	0.5	HGT
AJB/007/029/shallow_	0.503869369594998	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-0.294721038850077	2	-1	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.14073278313596	0.543474258836056	3	-0.5	0.5	ILS
AJB/007/029/shallow_	0.82230107636548	3.61685701701854	45	1	1.5	HGT
AJB/007/029/shallow_	0.82230107636548	1.94046642164628	5.4878048780489	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	2	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	2	-1	0	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	1	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	8	-1	-1	HGT
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	1.5	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	1.38166955652219	9.25925925925926	0	0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	4.5	-1	-1	HGT
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	36	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	2	0	0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.0153226062880324	54	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	1	-0.5	0	HGT
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	9	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	1.5	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.94046642164628	84	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	-0.0153226062880324	1.5	-0.5	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	1.5	-0.5	0	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	13.5	-0.5	0	HGT
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	3	-1	-0.5	ILS
AJB/007/029/shallow_	1.77759619667693	1.38166955652219	30	1	1.5	HGT
AJB/007/029/shallow_	0.185437662824516	1.66106798908423	10.6666666666667	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1.5	0	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.66106798908423	6	0	1.5	ILS
AJB/007/029/shallow_	1.45916448990645	2.21986485420832	9	-1	1	ILS
AJB/007/029/shallow_	0.503869369594998	-0.0153226062880324	1	-0.5	0	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	2	-0.5	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	2.21986485420832	63.4920634920662	0	0	ILS
AJB/007/029/shallow_	-0.132994043945967	0.543474258836056	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	2.25	-0.5	0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.543474258836056	1323	0	1	HGT
AJB/007/029/shallow_	2.09602790344741	1.94046642164628	9	-1	-0.5	HGT
AJB/007/029/shallow_	-1.72515257779838	-1.6917132016603	1.5	-1	-1	ILS
AJB/007/029/shallow_	2.73289131698837	3.89625544958059	4.5	-0.5	1.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	1.66106798908423	2	0	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	4.39024390243912	0.5	1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	9	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	3	-1	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	3	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	2.85714285714298	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	2	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	2	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	3.61685701701854	59.2592592592593	1	1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.6917132016603	1	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	0.264075826274012	14.6341463414637	0	0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	1	-1	-0.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.294721038850077	1.77777777777778	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	1	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	18	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	1.10227112396014	3.33333333333333	-1	-0.5	ILS
AJB/007/029/shallow_	2.09602790344741	2.49926328677037	5	-1	-0.5	ILS
AJB/007/029/shallow_	-2.04358428456886	-1.6917132016603	4.5	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.853517903974165	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	2.77866171933241	6.77248677248706	0	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	1	-1	-1	ILS
AJB/007/029/shallow_	2.41445961021789	3.3374585844565	7.5	0	1	HGT
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	2.66666666666667	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.264075826274012	1	-0.5	0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	2	-0.5	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1.46341463414637	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.94046642164628	260	1	2	HGT
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	5.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.0153226062880324	16	-1	0	ILS
AJB/007/029/shallow_	-0.769857457486931	0.264075826274012	9	0.5	0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	27	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	12	-0.5	-0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.6917132016603	1.90476190476199	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	1.5	-0.5	1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	2	-1	-1	ILS
AJB/007/029/shallow_	2.09602790344741	3.05806015189446	24.6951219512201	0.5	1	ILS
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	6	-1	-0.5	HGT
AJB/007/029/shallow_	1.77759619667693	2.49926328677037	12	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	6	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	3.3374585844565	15.8024691358025	0	0	HGT
AJB/007/029/shallow_	-1.72515257779838	-1.6917132016603	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	-2.99887940488031	-2.52990849934643	1	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	0.543474258836056	3	0	1.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	3	1	1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	3.75	0	0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	2	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	2.19512195121956	0.5	1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	2.25	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.264075826274012	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	68.5714285714315	0.5	1	ILS
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	20	-0.5	-0.5	HGT
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	1	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.41231476909825	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.38166955652219	36	-1	-1	HGT
AJB/007/029/shallow_	1.14073278313596	0.822872691398101	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.574119471412121	1.66666666666667	-1	-0.5	ILS
AJB/007/029/shallow_	-2.99887940488031	-3.08870536447052	3	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	64	-1	-1	HGT
AJB/007/029/shallow_	-1.72515257779838	-1.41231476909825	4.5	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	2.66666666666667	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	1.66106798908423	17.7777777777778	-0.5	0.5	ILS
AJB/007/029/shallow_	-2.99887940488031	-3.08870536447052	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	20	-1	-1	HGT
AJB/007/029/shallow_	-2.68044769810983	-2.80930693190848	2	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	17.1428571428579	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	2	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	3.05806015189446	108	1.5	2	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	54	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	6	0	0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.853517903974165	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.77759619667693	3.61685701701854	1760	1	1.5	HGT
AJB/007/029/shallow_	-0.132994043945967	0.543474258836056	3.375	-0.5	0	ILS
AJB/007/029/shallow_	0.82230107636548	1.38166955652219	3	0	0	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	2	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	2.21986485420832	16.6666666666667	-0.5	0	ILS
AJB/007/029/shallow_	1.14073278313596	1.66106798908423	54	-1	0	ILS
AJB/007/029/shallow_	0.503869369594998	1.10227112396014	8	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.0153226062880324	3	-0.5	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.0153226062880324	1	-0.5	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1.5	-1	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	1	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	2.66666666666667	0	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	2.21986485420832	600	1	1	HGT
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	2	-0.5	0	ILS
AJB/007/029/shallow_	0.185437662824516	0.822872691398101	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.66106798908423	53.3333333333333	-0.5	0.5	HGT
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	1.10227112396014	1.77777777777778	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	1.38166955652219	17.7777777777778	-1	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	3	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	4.5	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	1.46341463414637	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	1.77759619667693	1.38166955652219	1	-1	1	ILS
AJB/007/029/shallow_	1.14073278313596	2.49926328677037	12.5	-0.5	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.38166955652219	13.5	0.5	0.5	HGT
AJB/007/029/shallow_	-1.4067208710279	-1.13291633653621	4	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	4	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.543474258836056	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	6	0	0	HGT
AJB/007/029/shallow_	-0.769857457486931	-0.0153226062880324	1	-1	-1	ILS
AJB/007/029/shallow_	1.45916448990645	1.10227112396014	1	-0.5	0	ILS
AJB/007/029/shallow_	1.45916448990645	1.66106798908423	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	3	-1	-1	ILS
AJB/007/029/shallow_	2.41445961021789	6.13144291007694	2240	2	2	HGT
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	2.41445961021789	3.89625544958059	480	3	3.5	HGT
AJB/007/029/shallow_	-2.36201599133934	-2.52990849934643	2	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.0153226062880324	1.33333333333333	-1	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	1.5	-1	0	ILS
AJB/007/029/shallow_	0.82230107636548	0.822872691398101	9	0.5	1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	2	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	1.66106798908423	1.66666666666667	-1	0	ILS
AJB/007/029/shallow_	1.14073278313596	2.49926328677037	10.6666666666667	-0.5	1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.264075826274012	3	-1	-0.5	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	6	-1	0	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.6917132016603	1.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	2	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	0.543474258836056	2	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	3	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	1.5	-1	0	ILS
AJB/007/029/shallow_	-0.769857457486931	0.264075826274012	2.5	-1	-1	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-1	HGT
AJB/007/029/shallow_	1.77759619667693	2.49926328677037	12	1	1.5	ILS
AJB/007/029/shallow_	0.503869369594998	1.38166955652219	2.92682926829275	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	2.5	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	6	-1	-1	ILS
AJB/007/029/shallow_	0.503869369594998	0.822872691398101	6.58536585365868	-0.5	-0.5	ILS
AJB/007/029/shallow_	3.05132302375886	7.52843507288716	2613600	2.5	3.5	HGT
AJB/007/029/shallow_	1.14073278313596	1.10227112396014	1.5	-0.5	0	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1.5	-1	0	ILS
AJB/007/029/shallow_	2.09602790344741	3.05806015189446	144	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	0.543474258836056	10	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	0.264075826274012	12	-1	-0.5	ILS
AJB/007/029/shallow_	1.45916448990645	1.38166955652219	1	-0.5	0.5	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.574119471412121	1	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.13291633653621	4.5	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	1.90476190476199	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	1	0	0	ILS
AJB/007/029/shallow_	1.77759619667693	2.77866171933241	32	1	1.5	HGT
AJB/007/029/shallow_	1.14073278313596	1.38166955652219	3.90243902439033	-0.5	0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	1.5	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	0.264075826274012	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	1.25	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-0.769857457486931	-0.294721038850077	1.5	-1	-1	ILS
AJB/007/029/shallow_	1.14073278313596	2.49926328677037	432	-0.5	1	ILS
AJB/007/029/shallow_	-0.451425750716449	0.822872691398101	5.33333333333333	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	1.38166955652219	10.9756097560978	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.14073278313596	1.10227112396014	4.39024390243912	-0.5	0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	2	-1	-0.5	ILS
AJB/007/029/shallow_	-1.4067208710279	-0.574119471412121	4	0	0	ILS
AJB/007/029/shallow_	1.14073278313596	3.05806015189446	13.3333333333333	-0.5	-0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	0.822872691398101	12	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.94046642164628	3.75	1	1.5	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.853517903974165	1	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	1	-1	-1	ILS
AJB/007/029/shallow_	0.185437662824516	-0.0153226062880324	2	-0.5	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	3	-0.5	-0.5	ILS
AJB/007/029/shallow_	1.77759619667693	2.21986485420832	2	-1	0.5	ILS
AJB/007/029/shallow_	1.14073278313596	0.822872691398101	1.5	0.5	0.5	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	2.25	-1	-1	ILS
AJB/007/029/shallow_	-0.132994043945967	-0.294721038850077	18	-1	-0.5	ILS
AJB/007/029/shallow_	-1.72515257779838	-1.13291633653621	1.5	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.66106798908423	2	-0.5	0	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.294721038850077	3	0.5	0.5	ILS
AJB/007/029/shallow_	2.73289131698837	3.61685701701854	274.285714285726	0	2.5	HGT
AJB/007/029/shallow_	1.45916448990645	1.38166955652219	4	-0.5	0	ILS
AJB/007/029/shallow_	-0.769857457486931	-1.13291633653621	1	-1	-1	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.574119471412121	4	-1	-1	ILS
AJB/007/029/shallow_	1.77759619667693	2.49926328677037	4	0.5	1	ILS
AJB/007/029/shallow_	-1.08828916425741	-1.13291633653621	1	-1	-0.5	ILS
AJB/007/029/shallow_	-0.451425750716449	-0.0153226062880324	1.90476190476199	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	3.80952380952397	-1	-1	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.41231476909825	1	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	1.10227112396014	1.5	-1	-0.5	ILS
AJB/007/029/shallow_	0.82230107636548	0.543474258836056	1.33333333333333	0	0	ILS
AJB/007/029/shallow_	-1.08828916425741	-0.574119471412121	2.25	-1	0	ILS
AJB/007/029/shallow_	-1.4067208710279	-1.13291633653621	9	-1	-1	ILS
AJB/007/029/shallow_	0.82230107636548	0.822872691398101	3.80952380952397	-1	-0.5	ILS
AJB/007/029/shallow_	2.09602790344741	3.05806015189446	94.5	2.5	3	HGT
